CREATED,UPDATED,PRECISION,ACCURACY,CAP_SCALE,X,Y,COMPILER,DES_REF,DES_TITLE,DES_TYPE,DESIGNATED,AMENDED,LINK,LEGISLATIO,CLASS,LOCAL_AUTH,PARISH,CATEGORY,Shape_Leng,Shape_Area,AREA
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,176697,656126,Historic Environment Scotland,SM3695,"Ballinakill House,cross by entrance to drive",Scheduled Monument,1975-08-13,,http://portal.historicenvironment.scot/designation/SM3695,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Kilcalmonell,Crosses and carved stones: cross (free-standing),87.0541003902,603.054614041,603.054614041
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,176426,656056,Historic Environment Scotland,SM3676,"Clachan Churchyard, Cross, Cross Slabs & Tombstones",Scheduled Monument,1975-07-21,2000-07-03,http://portal.historicenvironment.scot/designation/SM3676,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Kilcalmonell,Crosses and carved stones: cross slab,161.504947461,1609.21502883,1609.21502883
2013-05-30,,Within 1m,Location Digitised on OS MasterMap,2500,119446,656027,Historic Environment Scotland,SM13217,Kilcavan chapel and enclosure 265m E of Kelsay,Scheduled Monument,2013-05-30,,http://portal.historicenvironment.scot/designation/SM13217,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Kilchoman,Ecclesiastical: chapel,125.599808112,1214.02848705,1214.02848705
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,250120,655933,Historic Environment Scotland,SM4339,"Duncarnock, fort",Scheduled Monument,1981-11-25,,http://portal.historicenvironment.scot/designation/SM4339,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,East Renfrewshire,Mearns,Prehistoric domestic and defensive: fort (includes hill and promontory fort),931.779321872,58638.1349538,58638.1349538
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,129416,655879,Historic Environment Scotland,SM5272,"Laggan,burial ground 1000m NE of",Scheduled Monument,1992-04-13,,http://portal.historicenvironment.scot/designation/SM5272,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Killarow and Kilmeny,"Ecclesiastical: burial ground, cemetery, graveyard",135.556525155,969.100915629,969.100915629
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,368633,655868,Historic Environment Scotland,SM4622,"Dirrington,farmstead 400m N of",Scheduled Monument,1989-02-07,,http://portal.historicenvironment.scot/designation/SM4622,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Longformacus,Secular: farmstead,198.60412053,2462.57880072,2462.57880072
2010-01-18,,Within 1m,Location Digitised on OS MasterMap,2500,395099,655865,Historic Environment Scotland,SM12359,"Mordington, medieval village and church 210m S of Mordington House",Scheduled Monument,2010-01-18,,http://portal.historicenvironment.scot/designation/SM12359,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Mordington,"Ecclesiastical: church; Secular: settlement, including deserted, depopulated and townships",396.115084502,10478.9512179,10478.9512179
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,146814,655814,Historic Environment Scotland,SM5649,"Dun nan Gall,fort,Islay",Scheduled Monument,1993-03-05,,http://portal.historicenvironment.scot/designation/SM5649,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Kildalton,Prehistoric domestic and defensive: fort (includes hill and promontory fort),253.697734225,4768.33512485,4768.33512485
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,393115,655802,Historic Environment Scotland,SM90148,Foulden Old Tithe Barn,Scheduled Monument,1997-02-04,,http://portal.historicenvironment.scot/designation/SM90148,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Foulden,"Industrial: farming, food production; Secular: barn",76.7347732214,284.56059601,284.56059601
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,209159,655666,Historic Environment Scotland,SM394,"Blackpark Plantation,stone circle S of Kingarth",Scheduled Monument,1953-12-01,,http://portal.historicenvironment.scot/designation/SM394,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Kingarth,Prehistoric ritual and funerary: stone circle or ring,92.2442695778,677.106487483,677.106487483
2001-01-01,2016-11-10,Within 1m,Location Digitised on OS MasterMap,2500,272342,655555,Historic Environment Scotland,SM1143,"Netherton Cross, cross, Hamilton Old Parish Kirk",Scheduled Monument,1933-11-16,2016-11-10,http://portal.historicenvironment.scot/designation/SM1143,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Lanarkshire,Hamilton,Crosses and carved stones: cross (free-standing),4.0000369526,1.0000184738,1.0000184738
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,174737,655522,Historic Environment Scotland,SM3673,"Dun Ronachain,dun 400m NE of Ronachan House",Scheduled Monument,1975-07-07,,http://portal.historicenvironment.scot/designation/SM3673,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Kilcalmonell,Prehistoric domestic and defensive: dun,151.824563712,1533.60901869,1533.60901869
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,260767,655520,Historic Environment Scotland,SM5263,"Castle Hill,motte",Scheduled Monument,1992-02-03,,http://portal.historicenvironment.scot/designation/SM5263,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Lanarkshire,East Kilbride,Secular: motte,350.757584889,7016.29553182,7016.29553182
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,368577,655473,Historic Environment Scotland,SM4639,"Dirrington,farmstead",Scheduled Monument,1989-03-06,,http://portal.historicenvironment.scot/designation/SM4639,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Longformacus,Secular: farmstead,484.820683224,11762.365834,11762.365834
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,129165,655446,Historic Environment Scotland,SM5422,"Cnoc Ebric,fort",Scheduled Monument,1992-10-09,,http://portal.historicenvironment.scot/designation/SM5422,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Killarow and Kilmeny,Prehistoric domestic and defensive: fort (includes hill and promontory fort),178.037600877,1941.52897123,1941.52897123
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,354486,655440,Historic Environment Scotland,SM4473,"Glenburnie,fort 600m S of",Scheduled Monument,1988-03-24,,http://portal.historicenvironment.scot/designation/SM4473,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Lauder,Prehistoric domestic and defensive: fort (includes hill and promontory fort),354.815604895,9351.31621306,9351.31621306
2001-01-01,2013-06-21,Within 1m,Location Digitised on OS MasterMap,2500,122732,655402,Historic Environment Scotland,SM2364,"Cladh Cill Iain, chapel & burial ground 270m NE of Nerabus Farm, Islay",Scheduled Monument,1963-12-02,2013-06-21,http://portal.historicenvironment.scot/designation/SM2364,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Kilchoman,Ecclesiastical: chapel,103.954433849,807.433117086,807.433117086
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,350514,655401,Historic Environment Scotland,SM4627,"Hillhouse, fort 250m NNW of",Scheduled Monument,1989-02-07,,http://portal.historicenvironment.scot/designation/SM4627,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Channelkirk,Prehistoric domestic and defensive: fort (includes hill and promontory fort),619.142532571,27289.8298376,27289.8298376
2000-01-01,2016-10-07,Within 10m,Location Digitised on OS MasterMap,1250,260782,655360,Historic Environment Scotland,SM4977,"Rough Hill, motte",Scheduled Monument,1991-02-18,2016-10-07,http://portal.historicenvironment.scot/designation/SM4977,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Lanarkshire,East Kilbride,Secular: motte,142.59147389,1503.22589252,1503.22589252
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,208464,655359,Historic Environment Scotland,SM400,"Kingarth,standing stones",Scheduled Monument,1953-12-01,,http://portal.historicenvironment.scot/designation/SM400,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Kingarth,Prehistoric ritual and funerary: standing stone,95.2703865658,501.362330867,501.362330867
2001-01-01,2011-12-16,Within 1m,Location Digitised on OS MasterMap,2500,295192,655183,Historic Environment Scotland,SM2654,Wilsontown Ironworks,Scheduled Monument,1968-05-13,2001-10-09,http://portal.historicenvironment.scot/designation/SM2654,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Lanarkshire,Carnwath,Industrial: iron and steel,3269.55201762,257800.762594,257800.762594
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,238591,655093,Historic Environment Scotland,SM303,"Cuff Hill Plantation, long cairn",Scheduled Monument,1950-01-30,1996-12-23,http://portal.historicenvironment.scot/designation/SM303,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,North Ayrshire,Beith,Prehistoric ritual and funerary: long cairn,159.545869105,1748.53576155,1748.53576155
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,353894,655082,Historic Environment Scotland,SM4480,"Longcroft Hill,homestead 480m ESE of",Scheduled Monument,1988-03-24,,http://portal.historicenvironment.scot/designation/SM4480,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Lauder,Prehistoric domestic and defensive: scooped homestead,285.967598939,4938.69045006,4938.69045006
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,352386,655011,Historic Environment Scotland,SM4481,"Hog Hill,settlement 250m SW of",Scheduled Monument,1988-03-24,,http://portal.historicenvironment.scot/designation/SM4481,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Lauder,Prehistoric domestic and defensive: scooped settlement,218.287614341,3696.34242974,3696.34242974
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,122541,654948,Historic Environment Scotland,SM272,"Nereabolls Northern Churchyard, Islay",Scheduled Monument,1963-10-17,1999-06-03,http://portal.historicenvironment.scot/designation/SM272,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Kilchoman,Ecclesiastical: chapel,197.104891199,1828.75092576,1828.75092576
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,369809,654915,Historic Environment Scotland,SM4626,"Dirrington Great Law,three cairns",Scheduled Monument,1989-02-07,,http://portal.historicenvironment.scot/designation/SM4626,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Longformacus,Prehistoric ritual and funerary: cairn (type uncertain),278.829288661,4487.8507732,4487.8507732
2001-01-01,2013-05-31,Within 1m,Location Digitised on OS MasterMap,2500,122493,654897,Historic Environment Scotland,SM2368,"Nereabolls, chapel and burial ground 270m SW of Tigh-na-Cross, Islay",Scheduled Monument,1963-12-02,2013-05-31,http://portal.historicenvironment.scot/designation/SM2368,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Kilchoman,Crosses and carved stones: sculptured stone (not ascribed to a more specific type); Ecclesiastical: chapel,109.886163123,734.618177788,734.618177788
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,221286,654892,Historic Environment Scotland,SM317,Fairlie Castle,Scheduled Monument,1955-02-26,,http://portal.historicenvironment.scot/designation/SM317,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,North Ayrshire,Largs,Secular: castle,45.4198725904,122.609960781,122.609960781
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,174073,654799,Historic Environment Scotland,SM3185,"Ronachan Bay,fort S of",Scheduled Monument,1972-06-28,,http://portal.historicenvironment.scot/designation/SM3185,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Kilcalmonell,Prehistoric domestic and defensive: fort (includes hill and promontory fort),175.552496841,2452.40510236,2452.40510236
2001-01-01,2013-05-10,Within 1m,Location Digitised on OS MasterMap,2500,178042,654796,Historic Environment Scotland,SM212,"Loch Ciaran, standing stone 1430m SW of Achaglass",Scheduled Monument,1936-09-29,2013-05-10,http://portal.historicenvironment.scot/designation/SM212,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Kilcalmonell,Prehistoric ritual and funerary: standing stone,25.100845425,50.0106411588,50.0106411588
2004-02-12,,Within 1m,Location Digitised on OS MasterMap,2500,296123,654725,Historic Environment Scotland,SM9700,"Tashieburn, horse engine platform 50m NE of",Scheduled Monument,2004-02-12,,http://portal.historicenvironment.scot/designation/SM9700,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Lanarkshire,Carnwath,Industrial: coal,124.80246144,1239.43971091,1239.43971091
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,343094,654714,Historic Environment Scotland,SM1177,"Nether Brotherstone,fort,Heriot",Scheduled Monument,1935-05-09,,http://portal.historicenvironment.scot/designation/SM1177,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Midlothian,Fala and Soutra,Prehistoric domestic and defensive: fort (includes hill and promontory fort),167.187988046,2036.30095275,2036.30095275
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,348649,654703,Historic Environment Scotland,SM4378,"Oxton,Roman camps",Scheduled Monument,1986-05-14,,http://portal.historicenvironment.scot/designation/SM4378,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Channelkirk,Roman: camp,1539.26712104,61777.5372814,61777.5372814
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,378519,654668,Historic Environment Scotland,SM3939,"Duns Law,fort and Covenanters' Camp",Scheduled Monument,1977-02-28,1996-02-23,http://portal.historicenvironment.scot/designation/SM3939,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Duns,Prehistoric domestic and defensive: fort (includes hill and promontory fort); Secular: fort (non-prehistoric),855.529766293,49664.2249071,49664.2249071
2001-11-26,,Within 10m,Location Digitised on OS MasterMap,10000,297454,654659,Historic Environment Scotland,SM9684,"Haywood, deserted mining village",Scheduled Monument,2001-11-26,,http://portal.historicenvironment.scot/designation/SM9684,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Lanarkshire,Carnwath,Industrial: coal,1120.05708283,56727.1442154,56727.1442154
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,317977,654648,Historic Environment Scotland,SM2789,"Old Deepsykehead,long cairn 910m NE of",Scheduled Monument,1969-01-31,,http://portal.historicenvironment.scot/designation/SM2789,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Linton,Prehistoric ritual and funerary: long cairn,133.493435819,666.813143981,666.813143981
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,166260,654622,Historic Environment Scotland,SM3181,"Carn na Faire,cairn,Gigha",Scheduled Monument,1972-06-28,,http://portal.historicenvironment.scot/designation/SM3181,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Gigha and Cara,Prehistoric ritual and funerary: cairn (type uncertain),101.318604465,816.876838831,816.876838831
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,352933,654619,Historic Environment Scotland,SM4476,"Soonhope,homestead 500m NNE of",Scheduled Monument,1988-03-24,,http://portal.historicenvironment.scot/designation/SM4476,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Lauder,Prehistoric domestic and defensive: scooped homestead,152.826227734,1858.54882805,1858.54882805
2001-01-01,2016-01-29,Within 5m,Location Digitised on OS MasterMap,2500,349181,654547,Historic Environment Scotland,SM2837,"Oxton, Roman fortlet and annexes 230m NNE of Braefoot Cottage",Scheduled Monument,1969-10-29,2016-01-29,http://portal.historicenvironment.scot/designation/SM2837,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Channelkirk,Roman: annexe,983.094625041,45562.8563951,45562.8563951
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,346635,654435,Historic Environment Scotland,SM4555,"Over Hartside,enclosure 300m N of",Scheduled Monument,1988-07-28,,http://portal.historicenvironment.scot/designation/SM4555,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Channelkirk,Secular: enclosure,274.635342852,4711.63507535,4711.63507535
