lon	lat	id	title	start	ccodes	aat_types	types	title_source
-2.044476245	55.52589468	1018441	Prehistoric field system and unenclosed hut circle settlement on eastern slopes of Hart Heugh, 550m south west of Earlehillhead	03/07/1964	GB	300004790	listed building	Historic England
-2.049156865	55.52576946	1018446	Bronze Age round cairn on summit of Hart Heugh, 780m south west of Earlehillhead	03/07/1964	GB	300004790	listed building	Historic England
-2.171794726	55.52526658	1019929	Unenclosed settlement, part of a field system, Romano-British aggregate village and group of shielings, 470m south east of Whitehall	18/03/1969	GB	300004790	listed building	Historic England
-2.047955176	55.52390368	1018440	Roman period native settlement 750m north west of Carey Burn Bridge	15/01/1999	GB	300004790	listed building	Historic England
-2.166153878	55.52355162	1020585	Enclosed settlement 920m south east of Whitehall	07/08/2001	GB	300004790	listed building	Historic England
-2.168361392	55.52345826	1019927	Romano-British settlement 810m south east of Whitehall	07/08/2001	GB	300004790	listed building	Historic England
-2.17578918	55.52343731	1014498	Shieling at Southernknowe, 530m SSE of Whitehall	20/05/1996	GB	300004790	listed building	Historic England
-2.177640147	55.52258499	1014500	Roman period native enclosed settlement 480m north of Sutherland Bridge	22/05/1996	GB	300004790	listed building	Historic England
-1.710540505	55.52232504	1006612	Preston Tower	01/01/1900	GB	300004790	listed building	Historic England
-2.178014281	55.52190024	1014499	Roman period native enclosed settlement 460m north of Sutherland Bridge	22/05/1996	GB	300004790	listed building	Historic England
-1.873093445	55.52170915	1006565	Univallate hillfort, 560m south west of Shepherd's Cairn	28/11/1932	GB	300004790	listed building	Historic England
-2.046668934	55.52135811	1016237	Roman period native settlement on south eastern slope of Hart Heugh, 490m north west of Carey Burn Bridge	15/08/1973	GB	300004790	listed building	Historic England
-2.178262874	55.52052222	1014871	Southernknowe Roman period native enclosed settlement and clearance cairns, 280m north of Sutherland Bridge	18/03/1969	GB	300004790	listed building	Historic England
-1.923262471	55.5201693	1006551	Newton Bridge	25/07/1933	GB	300004790	listed building	Historic England
-2.179428081	55.51990438	1014490	Round cairn 550m NNW of Southernknowe	22/05/1996	GB	300004790	listed building	Historic England
-2.179493513	55.51973307	1014489	Round cairn 540m NNW of Southernknowe	20/05/1996	GB	300004790	listed building	Historic England
-1.782736688	55.51938192	1006560	Cup and ring marked rocks on Wandylaw Moor, 1km west of Wandylaw	26/09/1967	GB	300004790	listed building	Historic England
-2.185883011	55.51900356	1010336	North Black Hagg defended settlement	21/12/1994	GB	300004790	listed building	Historic England
-2.046792715	55.517725	1014928	Roman period native settlement 400m WSW of Carey Burn Bridge	15/08/1973	GB	300004790	listed building	Historic England
-1.889489516	55.51762513	1017360	Tower house in Chillingham Park, 270m north east of Hepburn Cottage	30/11/1932	GB	300004790	listed building	Historic England
-2.181086293	55.51683071	1014488	Roman period native enclosed farmstead 320m north west of Southernknowe	22/05/1996	GB	300004790	listed building	Historic England
-2.18302859	55.51646751	1014491	Roman period native enclosed farmstead 370m WNW of Southernknowe	22/05/1996	GB	300004790	listed building	Historic England
-1.938958227	55.51618467	1015479	Medieval standing cross known as the Hurl Stone, 900m north west of Newtown Mill	26/11/1932	GB	300004790	listed building	Historic England
-1.883868356	55.51591856	1006547	Promontory fort, 551m east of Hepburn Cottage	01/01/1948	GB	300004790	listed building	Historic England
-2.058706714	55.51538804	1016243	Prehistoric unenclosed hut circle settlement and field system on Snear Hill, 700m west of the western edge of Coronation Wood	15/04/1997	GB	300004790	listed building	Historic England
-2.03187378	55.51529882	1016240	Prehistoric cairnfield and unenclosed settlement, Romano-British village and field system and medieval field system on north east slopes of Brands Hill	02/04/1965	GB	300004790	listed building	Historic England
-2.091864992	55.51446725	1016249	Roman period native enclosed settlement 360m south east of Broadstruther	16/01/1998	GB	300004790	listed building	Historic England
-1.968604044	55.51381505	1006464	Castle Hill camp	01/01/1900	GB	300004790	listed building	Historic England
-1.933134873	55.51165458	1014925	Standing stone with cup markings 270m north west of Newtown Mill	04/04/1951	GB	300004790	listed building	Historic England
-2.171797104	55.5115032	1008477	Settlement north of Coldburn	12/06/1973	GB	300004790	listed building	Historic England
-1.966159543	55.51145287	1014922	West Lilburn chapel and burial ground	23/08/1935	GB	300004790	listed building	Historic England
-2.029048933	55.51117309	1016244	Roman period native settlement and medieval shieling on east slopes of Brands Hill, 1100m south east of Carey Burn Bridge	11/03/1964	GB	300004790	listed building	Historic England
-1.967066163	55.51109298	1014923	West Lilburn tower 50m north east of Lilburn Cottage	23/08/1935	GB	300004790	listed building	Historic England
-2.034468964	55.51083894	1016241	Roman period native settlement and associated field system and trackway on north east slope of Brands Hill	11/03/1964	GB	300004790	listed building	Historic England
-2.029237753	55.50973935	1015634	Enclosed settlement and subsidiary enclosure on east slope of Brands Hill, 700m south west of the south western edge of Broom Crook Plantation	15/04/1997	GB	300004790	listed building	Historic England
-2.016784009	55.50911684	1018022	North Middleton medieval village	18/03/1965	GB	300004790	listed building	Historic England
-2.024710433	55.50894836	1016238	Roman period native settlements, field system and medieval shieling on the east slope of Brands Hill, 550m west of Middleton Old Town	11/03/1964	GB	300004790	listed building	Historic England
-2.029975368	55.50875782	1015633	Enclosed settlement on east slope of Brands Hill, 900m north of Cowboy's Cairn	15/04/1997	GB	300004790	listed building	Historic England
-2.04483863	55.50811144	1016139	Roman period native scooped enclosure, 930m north east of Langlee	16/01/1998	GB	300004790	listed building	Historic England
-1.711875732	55.50704604	1014486	Defended settlement on Dunstan Hill 400m north of Doxford Farm	01/07/1996	GB	300004790	listed building	Historic England
-2.033374944	55.50660453	1016239	Prehistoric enclosure, associated field system, cairnfield, round houses and medieval shielings on E and SE slopes of Brands Hill	18/06/1973	GB	300004790	listed building	Historic England
-1.827705967	55.50575369	1006453	Cairn cemetery 700yds (640m) NE of Cateran Hill	08/06/1971	GB	300004790	listed building	Historic England
-2.181187859	55.50548658	1014501	Roman period native enclosed settlement 270m ESE of Fleehope	22/05/1996	GB	300004790	listed building	Historic England
-2.043000526	55.50536743	1016142	Bronze Age unenclosed settlement and field system with burial cairns south west of Brands Hill, 350m ENE of Langlee	16/01/1998	GB	300004790	listed building	Historic England
-2.177834838	55.5051679	1014493	Roman period native enclosed farmstead, 470m ESE of Fleehope	20/05/1996	GB	300004790	listed building	Historic England
-2.031307904	55.50414941	1015642	Roman period native settlement on the south east slopes of Brands Hill, 430m north west of Cowboy's Cairn	25/06/1969	GB	300004790	listed building	Historic England
-2.158976061	55.50282858	1014680	Roman period native enclosed settlement and medieval sheiling 165m north east of Dunsdale	20/05/1996	GB	300004790	listed building	Historic England
-2.031967835	55.50283955	1015643	Roman period native enclosed settlement and scooped enclosure on the south east slopes of Brands Hill, 350m north west of Cowboy's Cairn	25/06/1969	GB	300004790	listed building	Historic England
-2.043569778	55.50271694	1016141	Prehistoric enclosure south west of Brands Hill and 870m east of Langlee	18/06/1973	GB	300004790	listed building	Historic England
-1.744640367	55.50212535	1017955	Iron Age defended settlement in Camp Plantation, 350m north west of North Charlton Mill	04/01/1973	GB	300004790	listed building	Historic England
-1.870651309	55.5022154	1006583	Bewick Hill, cairns and barrows, Old Bewick	01/01/1900	GB	300004790	listed building	Historic England
-1.99566574	55.50168116	1018350	Medieval shieling 600m south east of South Middleton	18/09/1998	GB	300004790	listed building	Historic England
-2.180208421	55.5014063	1014492	Fawcett Shank defended settlement, 620m SSE of Fleehope	22/05/1996	GB	300004790	listed building	Historic England
-1.993857282	55.50140127	1018067	Iron Age defended settlement 740m south east of South Middleton	18/03/1966	GB	300004790	listed building	Historic England
-2.04509108	55.50123706	1016140	Unenclosed Bronze Age hut circle and clearance cairn 800m ESE of Langlee	16/01/1998	GB	300004790	listed building	Historic England
-2.060602647	55.50112004	1014927	Medieval shieling and enclosure 330m south west of Langlee	27/08/1996	GB	300004790	listed building	Historic England
-2.017384846	55.50052468	1014931	The Ringles defended settlement 1025m north west of Middleton Dean	18/03/1966	GB	300004790	listed building	Historic England
-2.061630102	55.50038793	1014926	Round cairn 435m south west of Langlee	27/08/1996	GB	300004790	listed building	Historic England
-1.730888083	55.49952419	1018348	North Charlton medieval village and open field system	21/08/1998	GB	300004790	listed building	Historic England
-2.015278332	55.49939941	1014924	South Ringles Roman period native settlement 850m north west of Middleton Dean	18/03/1966	GB	300004790	listed building	Historic England
-2.018197335	55.49827984	1016242	Two Bronze Age round cairns and enclosed cremation cemetery 825m north west of Middleton Dean	15/04/1997	GB	300004790	listed building	Historic England
-2.03273389	55.49806747	1016709	Unenclosed hut circle settlement and field plots east of Rackside, 450m south west of Cowboy's Cairn	02/07/1999	GB	300004790	listed building	Historic England
-2.041135448	55.49676946	1016247	Prehistoric unenclosed hut circle and field plot at Lamb Crag	16/01/1998	GB	300004790	listed building	Historic England
-2.030482599	55.49606334	1016941	Two prehistoric hut circles and field enclosure 560m south west of Cowboy's Cairn	02/07/1999	GB	300004790	listed building	Historic England
-2.016702047	55.49579677	1015640	Bronze Age cairnfield and cup and ring marked stone 550m north west of Middleton Dean	15/04/1997	GB	300004790	listed building	Historic England
-2.192197414	55.49495113	1015647	Enclosed native settlements, cultivation terraces and cairn field south west of Mounthooly	12/06/1973	GB	300004790	listed building	Historic England
-2.059089096	55.49505681	1016245	Prehistoric enclosures, Bronze Age field system, unenclosed round houses and three cairns NW of Langlee Crags, 900m south of Langlee	18/06/1973	GB	300004790	listed building	Historic England
-1.632357401	55.49408847	1006572	Dovecote S of Glebe Farm	01/01/1971	GB	300004790	listed building	Historic England
-1.730402714	55.49171736	1018499	Prehistoric burial mound, 420m north west of East Linkhall	20/05/1963	GB	300004790	listed building	Historic England
-1.925701984	55.49191803	1006433	Site 1/2 mile (800m) W of Bewick Bridge	01/01/1900	GB	300004790	listed building	Historic England
-1.8630438	55.49171751	1006582	Bewick Hill Moor camp, Old Bewick	02/01/1900	GB	300004790	listed building	Historic England
-2.188859065	55.49150467	1014769	Bronze Age cairnfield, prehistoric enclosure, Romano-British settlement and medieval shielings 500m south of Mounthooly	24/07/1996	GB	300004790	listed building	Historic England
-2.005053116	55.49116461	1019420	Promontory fort 330m south east of Middleton Dean	23/08/1935	GB	300004790	listed building	Historic England
-1.989871766	55.49023024	1016248	Round cairn 790m west of Smithy Strip	16/01/1998	GB	300004790	listed building	Historic England
-2.007160848	55.48994725	1417675	Prehistoric rock art 190m south west of Middleton Dean promontory fort	07/04/2014	GB	300004790	listed building	Historic England
-2.192818203	55.48929311	1015194	Shieling and enclosure 840m SSW of Mounthooly	22/05/1996	GB	300004790	listed building	Historic England
-1.593506735	55.48847818	1007507	Dunstanburgh Castle: Romano-British settlement, 14th century enclosure castle and harbour, and World War II pillbox and foxhole	10/04/1915	GB	300004790	listed building	Historic England
-2.07276023	55.48880734	1015646	Roman period native farmstead north west of Long Crags, 600m south east of Langleeford	15/04/1997	GB	300004790	listed building	Historic England
-2.192490082	55.48855113	1014487	Hut circle 920m SSW of Mounthooly	20/05/1996	GB	300004790	listed building	Historic England
